Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","1997","169.51","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","1998","159.24","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","1999","147.47","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2000","124.12","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2001","118.45","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2002","124.23","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2003","142.21","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2004","149.20","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2005","132.05","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2006","139.38","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2007","219.30","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2008","276.85","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2009","183.33","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2010","193.42","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2011","273.61","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2012","260.26","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2013","270.94","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2014","225.90","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","1991","197.27","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","1992","202.50","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","1993","148.33","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","1994","149.67","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","1995","169.49","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","1996","161.10","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","1997","132.68","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","1998","118.16","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","1999","114.97","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2000","93.70","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2001","96.72","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2002","91.67","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2003","129.23","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2004","119.85","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2005","116.48","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2006","152.69","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2007","259.60","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2008","212.55","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2009","155.37","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2010","244.77","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2011","268.49","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2012","284.57","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2013","246.75","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2014","219.05","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","1997","462.43","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","1998","408.69","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","1999","320.08","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2000","319.81","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2001","289.43","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2002","276.91","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2003","309.46","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2004","287.37","F","FAO estimate"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2005","239.66","F","FAO estimate"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2006","179.57","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2007","196.79","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2008","276.50","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2009","232.93","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2010","291.69","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2011","301.66","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2012","300.61","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2013","289.63","","Official data"
"PP","Producer Prices - Annual","73","Georgia","5532","Producer Price (USD/tonne)","15","Wheat","2014","304.15","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","1991","178.09","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","1992","206.52","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","1993","164.27","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","1994","159.97","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","1995","172.78","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","1996","173.18","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","1997","136.46","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","1998","126.53","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","1999","119.66","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2000","106.77","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2001","99.59","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2002","95.05","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2003","124.15","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2004","154.17","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2005","123.33","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2006","139.38","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2007","239.86","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2008","272.46","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2009","156.94","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2010","197.37","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2011","287.50","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2012","283.33","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2013","248.37","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","15","Wheat","2014","211.82","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","1996","207.73","F","FAO estimate"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","1997","167.24","F","FAO estimate"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","1998","150.60","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","1999","144.35","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2000","118.71","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2001","121.24","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2002","128.00","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2003","161.00","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2004","184.35","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2005","157.33","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2006","166.92","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2007","207.15","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2008","356.58","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2009","194.29","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2010","203.40","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2011","277.30","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2012","271.05","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2013","220.70","","Official data"
"PP","Producer Prices - Annual","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","15","Wheat","2014","235.76","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","1991","301.74","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","1992","310.14","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","1993","257.29","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","1994","251.42","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","1995","276.53","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","1996","271.79","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","1997","243.59","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","1998","222.42","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","1999","203.28","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2000","120.79","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2001","131.20","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2002","132.13","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2003","158.68","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2004","172.82","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2005","172.91","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2006","176.67","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2007","320.87","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2008","346.28","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2009","230.21","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2010","209.41","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2011","306.19","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2012","298.64","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2013","290.71","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2014","310.49","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","1991","73.63","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","1992","86.30","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","1993","102.20","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","1994","88.71","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","1995","86.93","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","1996","159.00","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","1997","110.94","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","1998","72.46","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","1999","83.71","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2000","98.44","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2001","80.03","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2002","88.47","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2003","134.68","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2004","115.74","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2005","102.73","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2006","125.26","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2007","238.56","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2008","232.96","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2009","148.82","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2010","189.39","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2011","256.06","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2012","268.66","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2013","213.56","","Official data"
"PP","Producer Prices - Annual","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2014","208.42","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","1993","168.00","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","1994","155.43","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","1995","164.63","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","1996","203.72","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","1997","180.14","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","1998","163.78","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","1999","132.30","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2000","107.53","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2001","115.71","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2002","117.68","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2003","149.47","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2004","169.10","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2005","156.89","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2006","145.92","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2007","197.16","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2008","308.00","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2009","159.20","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2010","210.75","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2011","261.80","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2012","238.49","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2013","196.80","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2014","209.93","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","1991","169.51","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","1992","150.44","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","1993","134.16","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","1994","135.46","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","1995","145.34","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","1996","163.41","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","1997","151.96","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","1998","144.09","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","1999","148.02","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","2000","147.95","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","2001","139.54","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","2002","139.18","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","2003","149.84","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","2004","156.80","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","2005","188.54","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","2006","196.05","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","2007","242.28","","Official data"
"PP","Producer Prices - Annual","100","India","5532","Producer Price (USD/tonne)","15","Wheat","2008","248.25","","Official data"
"PP","Producer Prices - Annual","101","Indonesia","5532","Producer Price (USD/tonne)","15","Wheat","2011","972.98","","Official data"
"PP","Producer Prices - Annual","101","Indonesia","5532","Producer Price (USD/tonne)","15","Wheat","2012","914.96","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","1991","2017.62","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","1992","2274.53","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","1993","177.79","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","1994","152.62","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","1995","189.08","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","1996","240.81","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","1997","276.45","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","1998","340.49","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","1999","383.36","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2000","496.14","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2001","597.98","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2002","186.33","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2003","182.95","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2004","196.28","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2005","205.33","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2006","225.95","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2007","219.73","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2008","310.32","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2009","309.61","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2010","311.13","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2011","321.59","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2012","358.45","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2013","413.22","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2014","404.16","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","15","Wheat","2003","70.30","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","15","Wheat","2004","178.89","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","15","Wheat","2005","254.76","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","15","Wheat","2006","306.66","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","15","Wheat","2007","430.45","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","15","Wheat","2008","519.66","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","15","Wheat","2009","512.82","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","15","Wheat","1991","185.10","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","15","Wheat","1992","185.46","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","15","Wheat","1993","160.95","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","15","Wheat","1994","137.60","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","15","Wheat","1995","184.37","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","15","Wheat","1996","150.39","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","15","Wheat","1997","118.25","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","15","Wheat","1998","113.92","","Official data"
